Uniprot_AC,AFDB_Status,AFDB_pLDDT
A0A523S2C0,Found (pLDDT missing),
A0A523S276,Found (pLDDT missing),
A0A523S294,Found (pLDDT missing),
A0A523S2C1,Found (pLDDT missing),
A0A523S288,Found (pLDDT missing),
A0A523S2T7,Found (pLDDT missing),
A0A523S2P2,Found (pLDDT missing),
A0A523S2D2,Found (pLDDT missing),
A0A523S279,Found (pLDDT missing),
A0A523S285,Found (pLDDT missing),
A0A523S2A4,Found (pLDDT missing),
A0A523S2C6,Found (pLDDT missing),
A0A523S298,Found (pLDDT missing),
A0A523S2U7,Found (pLDDT missing),
A0A523S290,Found (pLDDT missing),
A0A523S2E0,Found (pLDDT missing),
A0A523S289,Found (pLDDT missing),
A0A523S2D7,Found (pLDDT missing),
A0A523S2B2,Found (pLDDT missing),
A0A523S2W0,Found (pLDDT missing),
A0A523S2A3,Found (pLDDT missing),
A0A523S2R3,Found (pLDDT missing),
A0A523S2E7,Found (pLDDT missing),
A0A523S2A0,Found (pLDDT missing),
A0A523S2B3,Found (pLDDT missing),
A0A523S299,Found (pLDDT missing),
A0A523S2B8,Found (pLDDT missing),
A0A523S2X3,Found (pLDDT missing),
A0A523S2B4,Found (pLDDT missing),
A0A523S2S9,Found (pLDDT missing),
A0A523S2F7,Found (pLDDT missing),
A0A523S2A8,Found (pLDDT missing),
A0A523S2C2,Found (pLDDT missing),
A0A523S2T9,Found (pLDDT missing),
A0A523S2G6,Found (pLDDT missing),
A0A523S2B9,Found (pLDDT missing),
A0A523S2C9,Found (pLDDT missing),
A0A523S2E3,Found (pLDDT missing),
A0A523S2V1,Found (pLDDT missing),
A0A523S2H5,Found (pLDDT missing),
A0A523S2C8,Found (pLDDT missing),
A0A523S2D8,Found (pLDDT missing),
A0A523S2D3,Found (pLDDT missing),
A0A523S2F3,Found (pLDDT missing),
A0A523S2I2,Found (pLDDT missing),
A0A523S2F0,Found (pLDDT missing),
A0A523S303,Found (pLDDT missing),
A0A523S2E6,Found (pLDDT missing),
A0A523S2W2,Found (pLDDT missing),
A0A523S2J1,Found (pLDDT missing),
A0A523S2F9,Found (pLDDT missing),
A0A523S311,Found (pLDDT missing),
A0A523S2F6,Found (pLDDT missing),
A0A523S2X4,Found (pLDDT missing),
A0A523S2J6,Found (pLDDT missing),
A0A523S2F1,Found (pLDDT missing),
A0A523S2G9,Found (pLDDT missing),
A0A523S2F5,Found (pLDDT missing),
A0A523S2H6,Found (pLDDT missing),
A0A523S2K2,Found (pLDDT missing),
A0A523S2G8,Found (pLDDT missing),
A0A523S322,Found (pLDDT missing),
A0A523S2H8,Found (pLDDT missing),
A0A523S2G4,Found (pLDDT missing),
A0A523S2I6,Found (pLDDT missing),
A0A523S2L2,Found (pLDDT missing),
A0A523S2H7,Found (pLDDT missing),
A0A523S334,Found (pLDDT missing),
A0A523S2H4,Found (pLDDT missing),
A0A523S2Z4,Found (pLDDT missing),
A0A523S2L8,Found (pLDDT missing),
A0A523S2H0,Found (pLDDT missing),
A0A523S2H3,Found (pLDDT missing),
A0A523S2J2,Found (pLDDT missing),
A0A523S2M5,Found (pLDDT missing),
A0A523S2I7,Found (pLDDT missing),
A0A523S344,Found (pLDDT missing),
A0A523S2I5,Found (pLDDT missing),
A0A523S304,Found (pLDDT missing),
A0A523S2K4,Found (pLDDT missing),
A0A523S2I3,Found (pLDDT missing),
A0A523S2K1,Found (pLDDT missing),
A0A523S2P1,Found (pLDDT missing),
A0A523S2J7,Found (pLDDT missing),
A0A523S354,Found (pLDDT missing),
A0A523S314,Found (pLDDT missing),
A0A523S2N4,Found (pLDDT missing),
A0A523S2I8,Found (pLDDT missing),
A0A523S2L7,Found (pLDDT missing),
A0A523S2J4,Found (pLDDT missing),
A0A523S2L3,Found (pLDDT missing),
A0A523S2Q1,Found (pLDDT missing),
A0A523S2K9,Found (pLDDT missing),
A0A523S361,Found (pLDDT missing),
A0A523S2K3,Found (pLDDT missing),
A0A523S323,Found (pLDDT missing),
A0A523S2P4,Found (pLDDT missing),
A0A523S2K0,Found (pLDDT missing),
A0A523S2M7,Found (pLDDT missing),
A0A523S2K7,Found (pLDDT missing),
A0A523S2M2,Found (pLDDT missing),
A0A523S2Q9,Found (pLDDT missing),
A0A523S2L6,Found (pLDDT missing),
A0A523S2Q7,Found (pLDDT missing),
A0A523S2K8,Found (pLDDT missing),
A0A523S2N7,Found (pLDDT missing),
A0A523S2L9,Found (pLDDT missing),
A0A523S2N1,Found (pLDDT missing),
A0A523S2R9,Found (pLDDT missing),
A0A523S2M6,Found (pLDDT missing),
A0A523S2L5,Found (pLDDT missing),
A0A523S2P6,Found (pLDDT missing),
A0A523S2M8,Found (pLDDT missing),
A0A523S2P0,Found (pLDDT missing),
A0A523S2S4,Found (pLDDT missing),
A0A523S2N9,Found (pLDDT missing),
A0A523S388,Found (pLDDT missing),
A0A523S2N3,Found (pLDDT missing),
A0A523S353,Found (pLDDT missing),
A0A523S2S3,Found (pLDDT missing),
A0A523S2N0,Found (pLDDT missing),
A0A523S2Q6,Found (pLDDT missing),
A0A523S2N5,Found (pLDDT missing),
A0A523S2Q3,Found (pLDDT missing),
A0A523S2T5,Found (pLDDT missing),
A0A523S2P9,Found (pLDDT missing),
A0A523S398,Found (pLDDT missing),
A0A523S2P3,Found (pLDDT missing),
A0A523S364,Found (pLDDT missing),
A0A523S2T4,Found (pLDDT missing),
A0A523S2N8,Found (pLDDT missing),
A0A523S2R5,Found (pLDDT missing),
A0A523S2P8,Found (pLDDT missing),
A0A523S2R2,Found (pLDDT missing),
A0A523S2U4,Found (pLDDT missing),
A0A523S2R0,Found (pLDDT missing),
A0A523S3A6,Found (pLDDT missing),
A0A523S2Q8,Found (pLDDT missing),
A0A523S2S2,Found (pLDDT missing),
A0A523S2V3,Found (pLDDT missing),
A0A523S2S1,Found (pLDDT missing),
A0A523S3B5,Found (pLDDT missing),
A0A523S2R1,Found (pLDDT missing),
A0A523S384,Found (pLDDT missing),
A0A523S2U8,Found (pLDDT missing),
A0A523S2T6,Found (pLDDT missing),
A0A523S2R4,Found (pLDDT missing),
A0A523S393,Found (pLDDT missing),
A0A523S2V7,Found (pLDDT missing),
A0A523S2R7,Found (pLDDT missing),
A0A523S2U6,Found (pLDDT missing),
A0A523S2S6,Found (pLDDT missing),
A0A523S2U1,Found (pLDDT missing),
A0A523S2X0,Found (pLDDT missing),
A0A523S2U3,Found (pLDDT missing),
A0A523S3D0,Found (pLDDT missing),
A0A523S2T0,Found (pLDDT missing),
A0A523S3A4,Found (pLDDT missing),
A0A523S2W6,Found (pLDDT missing),
A0A523S2V5,Found (pLDDT missing),
A0A523S3D9,Found (pLDDT missing),
A0A523S2T8,Found (pLDDT missing),
A0A523S3B3,Found (pLDDT missing),
A0A523S2X6,Found (pLDDT missing),
A0A523S2U2,Found (pLDDT missing),
A0A523S2W3,Found (pLDDT missing),
A0A523S2U5,Found (pLDDT missing),
A0A523S2V8,Found (pLDDT missing),
A0A523S2Y7,Found (pLDDT missing),
A0A523S3F0,Found (pLDDT missing),
A0A523S2V2,Found (pLDDT missing),
A0A523S2X1,Found (pLDDT missing),
A0A523S2V4,Found (pLDDT missing),
A0A523S2Z9,Found (pLDDT missing),
A0A523S3F9,Found (pLDDT missing),
A0A523S2V9,Found (pLDDT missing),
A0A523S3C9,Found (pLDDT missing),
A0A523S2Z5,Found (pLDDT missing),
A0A523S2W4,Found (pLDDT missing),
A0A523S309,Found (pLDDT missing),
A0A523S2Y8,Found (pLDDT missing),
A0A523S3G8,Found (pLDDT missing),
A0A523S2W9,Found (pLDDT missing),
A0A523S3E1,Found (pLDDT missing),
A0A523S302,Found (pLDDT missing),
A0A523S2X5,Found (pLDDT missing),
A0A523S2Z1,Found (pLDDT missing),
A0A523S2Y9,Found (pLDDT missing),
A0A523S319,Found (pLDDT missing),
A0A523S2Z7,Found (pLDDT missing),
A0A523S331,Found (pLDDT missing),
A0A523S306,Found (pLDDT missing),
A0A523S3I8,Found (pLDDT missing),
A0A523S2Z0,Found (pLDDT missing),
A0A523S3G5,Found (pLDDT missing),
A0A523S321,Found (pLDDT missing),
A0A523S2Z6,Found (pLDDT missing),
A0A523S310,Found (pLDDT missing),
A0A523S300,Found (pLDDT missing),
A0A523S3H6,Found (pLDDT missing),
A0A523S332,Found (pLDDT missing),
A0A523S307,Found (pLDDT missing),
A0A523S320,Found (pLDDT missing),
A0A523S305,Found (pLDDT missing),
A0A523S3L2,Found (pLDDT missing),
A0A523S312,Found (pLDDT missing),
A0A523S3I5,Found (pLDDT missing),
A0A523S329,Found (pLDDT missing),
A0A523S360,Found (pLDDT missing),
A0A523S335,Found (pLDDT missing),
A0A523S3M2,Found (pLDDT missing),
A0A523S324,Found (pLDDT missing),
A0A523S3J9,Found (pLDDT missing),
A0A523S348,Found (pLDDT missing),
A0A523S326,Found (pLDDT missing),
A0A523S338,Found (pLDDT missing),
A0A523S327,Found (pLDDT missing),
A0A523S337,Found (pLDDT missing),
A0A523S3N3,Found (pLDDT missing),
A0A523S330,Found (pLDDT missing),
A0A523S3L1,Found (pLDDT missing),
A0A523S357,Found (pLDDT missing),
A0A523S336,Found (pLDDT missing),
A0A523S350,Found (pLDDT missing),
A0A523S339,Found (pLDDT missing),
A0A523S383,Found (pLDDT missing),
A0A523S356,Found (pLDDT missing),
A0A523S3P3,Found (pLDDT missing),
A0A523S358,Found (pLDDT missing),
A0A523S349,Found (pLDDT missing),
A0A523S365,Found (pLDDT missing),
A0A523S394,Found (pLDDT missing),
A0A523S362,Found (pLDDT missing),
A0A523S3Q7,Found (pLDDT missing),
A0A523S351,Found (pLDDT missing),
A0A523S3M7,Found (pLDDT missing),
A0A523S376,Found (pLDDT missing),
A0A523S355,Found (pLDDT missing),
A0A523S363,Found (pLDDT missing),
A0A523S375,Found (pLDDT missing),
A0A523S3A3,Found (pLDDT missing),
A0A523S359,Found (pLDDT missing),
A0A523S366,Found (pLDDT missing),
A0A523S377,Found (pLDDT missing),
A0A523S370,Found (pLDDT missing),
A0A523S386,Found (pLDDT missing),
A0A523S3A9,Found (pLDDT missing),
A0A523S3S7,Found (pLDDT missing),
A0A523S367,Found (pLDDT missing),
A0A523S3Q0,Found (pLDDT missing),
A0A523S392,Found (pLDDT missing),
A0A523S3U1,Found (pLDDT missing),
A0A523S380,Found (pLDDT missing),
A0A523S3R0,Found (pLDDT missing),
A0A523S3B4,Found (pLDDT missing),
A0A523S389,Found (pLDDT missing),
A0A523S395,Found (pLDDT missing),
A0A523S391,Found (pLDDT missing),
A0A523S3A8,Found (pLDDT missing),
A0A523S3D5,Found (pLDDT missing),
A0A523S3A2,Found (pLDDT missing),
A0A523S3C3,Found (pLDDT missing),
A0A523S397,Found (pLDDT missing),
A0A523S3B0,Found (pLDDT missing),
A0A523S3V9,Found (pLDDT missing),
A0A523S396,Found (pLDDT missing),
A0A523S3T4,Found (pLDDT missing),
A0A523S3F4,Found (pLDDT missing),
A0A523S3B9,Found (pLDDT missing),
A0A523S3X0,Found (pLDDT missing),
A0A523S3B1,Found (pLDDT missing),
A0A523S3B8,Found (pLDDT missing),
A0A523S3D8,Found (pLDDT missing),
A0A523S3X7,Found (pLDDT missing),
A0A523S3H4,Found (pLDDT missing),
A0A523S3Y9,Found (pLDDT missing),
A0A523S3F6,Found (pLDDT missing),
A0A523S3E4,Found (pLDDT missing),
A0A523S3F2,Found (pLDDT missing),
A0A523S3Z9,Found (pLDDT missing),
A0A523S3E3,Found (pLDDT missing),
A0A523S3E9,Found (pLDDT missing),
A0A523S3G7,Found (pLDDT missing),
A0A523S411,Found (pLDDT missing),
A0A523S3Y4,Found (pLDDT missing),
A0A523S3H7,Found (pLDDT missing),
A0A523S3K2,Found (pLDDT missing),
A0A523S3G9,Found (pLDDT missing),
A0A523S3H0,Found (pLDDT missing),
A0A523S3I1,Found (pLDDT missing),
A0A523S3I7,Found (pLDDT missing),
A0A523S433,Found (pLDDT missing),
A0A523S3J8,Found (pLDDT missing),
A0A523S3I0,Found (pLDDT missing),
A0A523S3J1,Found (pLDDT missing),
A0A523S3M1,Found (pLDDT missing),
A0A523S3J6,Found (pLDDT missing),
A0A523S444,Found (pLDDT missing),
A0A523S3I2,Found (pLDDT missing),
A0A523S422,Found (pLDDT missing),
A0A523S3K5,Found (pLDDT missing),
A0A523S3K3,Found (pLDDT missing),
A0A523S3M9,Found (pLDDT missing),
A0A523S3K9,Found (pLDDT missing),
A0A523S3L5,Found (pLDDT missing),
A0A523S3J7,Found (pLDDT missing),
A0A523S3P1,Found (pLDDT missing),
A0A523S3L8,Found (pLDDT missing),
A0A523S459,Found (pLDDT missing),
A0A523S3K4,Found (pLDDT missing),
A0A523S436,Found (pLDDT missing),
A0A523S3M4,Found (pLDDT missing),
A0A523S3K7,Found (pLDDT missing),
A0A523S3N2,Found (pLDDT missing),
A0A523S3L6,Found (pLDDT missing),
A0A523S3L7,Found (pLDDT missing),
A0A523S3N1,Found (pLDDT missing),
A0A523S3R4,Found (pLDDT missing),
A0A523S3N6,Found (pLDDT missing),
A0A523S3P6,Found (pLDDT missing),
A0A523S465,Found (pLDDT missing),
A0A523S3Q1,Found (pLDDT missing),
A0A523S3P4,Found (pLDDT missing),
A0A523S3Q8,Found (pLDDT missing),
A0A523S3U3,Found (pLDDT missing),
A0A523S3R1,Found (pLDDT missing),
A0A523S4A3,Found (pLDDT missing),
A0A523S3Q4,Found (pLDDT missing),
A0A523S3R7,Found (pLDDT missing),
A0A523S4B4,Found (pLDDT missing),
A0A523S3S4,Found (pLDDT missing),
A0A523S3T2,Found (pLDDT missing),
A0A523S4A7,Found (pLDDT missing),
A0A523S3U6,Found (pLDDT missing),
A0A523S3U2,Found (pLDDT missing),
A0A523S4B9,Found (pLDDT missing),
A0A523S3V5,Found (pLDDT missing),
A0A523S3T5,Found (pLDDT missing),
A0A523S3U5,Found (pLDDT missing),
A0A523S3W0,Found (pLDDT missing),
A0A523S3T7,Found (pLDDT missing),
A0A523S3V7,Found (pLDDT missing),
A0A523S4E9,Found (pLDDT missing),
A0A523S3Y5,Found (pLDDT missing),
A0A523S3W4,Found (pLDDT missing),
A0A523S3Y0,Found (pLDDT missing),
A0A523S3X2,Found (pLDDT missing),
A0A523S3Y6,Found (pLDDT missing),
A0A523S3X6,Found (pLDDT missing),
A0A523S3Z5,Found (pLDDT missing),
A0A523S434,Found (pLDDT missing),
A0A523S4L2,Found (pLDDT missing),
A0A523S405,Found (pLDDT missing),
A0A523S413,Found (pLDDT missing),
A0A523S423,Found (pLDDT missing),
A0A523S4J2,Found (pLDDT missing),
A0A523S431,Found (pLDDT missing),
A0A523S421,Found (pLDDT missing),
A0A523S426,Found (pLDDT missing),
A0A523S407,Found (pLDDT missing),
A0A523S429,Found (pLDDT missing),
A0A523S464,Found (pLDDT missing),
A0A523S417,Found (pLDDT missing),
A0A523S435,Found (pLDDT missing),
A0A523S4A2,Found (pLDDT missing),
A0A523S4T4,Found (pLDDT missing),
A0A523S448,Found (pLDDT missing),
A0A523S4N8,Found (pLDDT missing),
A0A523S478,Found (pLDDT missing),
A0A523S4D7,Found (pLDDT missing),
A0A523S484,Found (pLDDT missing),
A0A523S471,Found (pLDDT missing),
A0A523S488,Found (pLDDT missing),
A0A523S498,Found (pLDDT missing),
A0A523S4X4,Found (pLDDT missing),
A0A523S4A6,Found (pLDDT missing),
A0A523S4B7,Found (pLDDT missing),
A0A523S4A0,Found (pLDDT missing),
A0A523S507,Found (pLDDT missing),
A0A523S4D1,Found (pLDDT missing),
A0A523S501,Found (pLDDT missing),
A0A523S4D5,Found (pLDDT missing),
A0A523S4C8,Found (pLDDT missing),
A0A523S4E2,Found (pLDDT missing),
A0A523S4K4,Found (pLDDT missing),
A0A523S4F2,Found (pLDDT missing),
A0A523S4G5,Found (pLDDT missing),
A0A523S4M1,Found (pLDDT missing),
A0A523S4H2,Found (pLDDT missing),
A0A523S565,Found (pLDDT missing),
A0A523S4H4,Found (pLDDT missing),
A0A523S536,Found (pLDDT missing),
A0A523S4I4,Found (pLDDT missing),
A0A523S544,Found (pLDDT missing),
A0A523S4J4,Found (pLDDT missing),
A0A523S4I0,Found (pLDDT missing),
A0A523S4L0,Found (pLDDT missing),
A0A523S4P8,Found (pLDDT missing),
A0A523S4K0,Found (pLDDT missing),
A0A523S596,Found (pLDDT missing),
A0A523S570,Found (pLDDT missing),
A0A523S4M5,Found (pLDDT missing),
A0A523S4K8,Found (pLDDT missing),
A0A523S583,Found (pLDDT missing),
A0A523S4N5,Found (pLDDT missing),
A0A523S4M0,Found (pLDDT missing),
A0A523S4Q0,Found (pLDDT missing),
A0A523S4N6,Found (pLDDT missing),
A0A523S4R1,Found (pLDDT missing),
A0A523S4P9,Found (pLDDT missing),
A0A523S4T1,Found (pLDDT missing),
A0A523S4S3,Found (pLDDT missing),
A0A523S4V4,Found (pLDDT missing),
A0A523S4V2,Found (pLDDT missing),
A0A523S4V8,Found (pLDDT missing),
A0A523S4Y4,Found (pLDDT missing),
A0A523S4X1,Found (pLDDT missing),
A0A523S4X0,Found (pLDDT missing),
A0A523S4Z7,Found (pLDDT missing),
A0A523S511,Found (pLDDT missing),
A0A523S509,Found (pLDDT missing),
A0A523S566,Found (pLDDT missing),
A0A523S4X8,Found (pLDDT missing),
A0A523S5P5,Found (pLDDT missing),
A0A523S530,Found (pLDDT missing),
A0A523S4Z5,Found (pLDDT missing),
A0A523S523,Found (pLDDT missing),
A0A523S517,Found (pLDDT missing),
A0A523S5P8,Found (pLDDT missing),
A0A523S549,Found (pLDDT missing),
A0A523S554,Found (pLDDT missing),
A0A523S5Q7,Found (pLDDT missing),
A0A523S556,Found (pLDDT missing),
A0A523S559,Found (pLDDT missing),
A0A523S533,Found (pLDDT missing),
A0A523S5S0,Found (pLDDT missing),
A0A523S568,Found (pLDDT missing),
A0A523S571,Found (pLDDT missing),
A0A523S573,Found (pLDDT missing),
A0A523S525,Found (pLDDT missing),
A0A523S552,Found (pLDDT missing),
A0A523S5B3,Found (pLDDT missing),
A0A523S537,Found (pLDDT missing),
A0A523S558,Found (pLDDT missing),
A0A523S5C0,Found (pLDDT missing),
A0A523S540,Found (pLDDT missing),
A0A523S594,Found (pLDDT missing),
A0A523S564,Found (pLDDT missing),
A0A523S567,Found (pLDDT missing),
A0A523S5U9,Found (pLDDT missing),
A0A523S599,Found (pLDDT missing),
A0A523S5A7,Found (pLDDT missing),
A0A523S577,Found (pLDDT missing),
A0A523S5E0,Found (pLDDT missing),
A0A523S561,Found (pLDDT missing),
A0A523S5Y6,Found (pLDDT missing),
A0A523S581,Found (pLDDT missing),
A0A523S5V9,Found (pLDDT missing),
A0A523S5A1,Found (pLDDT missing),
A0A523S5D1,Found (pLDDT missing),
A0A523S5A9,Found (pLDDT missing),
A0A523S5G9,Found (pLDDT missing),
A0A523S590,Found (pLDDT missing),
A0A523S5B4,Found (pLDDT missing),
A0A523S5H5,Found (pLDDT missing),
A0A523S5F3,Found (pLDDT missing),
A0A523S657,Found (pLDDT missing),
A0A523S5F5,Found (pLDDT missing),
A0A523S629,Found (pLDDT missing),
A0A523S5G3,Found (pLDDT missing),
A0A523S668,Found (pLDDT missing),
A0A523S5G6,Found (pLDDT missing),
A0A523S642,Found (pLDDT missing),
A0A523S5I9,Found (pLDDT missing),
A0A523S5I7,Found (pLDDT missing),
A0A523S5I8,Found (pLDDT missing),
A0A523S5G8,Found (pLDDT missing),
A0A523S5N3,Found (pLDDT missing),
A0A523S5J0,Found (pLDDT missing),
A0A523S5M2,Found (pLDDT missing),
A0A523S5L5,Found (pLDDT missing),
A0A523S5L6,Found (pLDDT missing),
A0A523S5J2,Found (pLDDT missing),
A0A523S5J5,Found (pLDDT missing),
A0A523S5L9,Found (pLDDT missing),
A0A523S5L0,Found (pLDDT missing),
A0A523S688,Found (pLDDT missing),
A0A523S5P4,Found (pLDDT missing),
A0A523S5N0,Found (pLDDT missing),
A0A523S697,Found (pLDDT missing),
A0A523S5Q9,Found (pLDDT missing),
A0A523S5P3,Found (pLDDT missing),
A0A523S5R4,Found (pLDDT missing),
A0A523S5N9,Found (pLDDT missing),
A0A523S5P2,Found (pLDDT missing),
A0A523S5S3,Found (pLDDT missing),
A0A523S6H0,Found (pLDDT missing),
A0A523S5R0,Found (pLDDT missing),
A0A523S5R3,Found (pLDDT missing),
A0A523S5X7,Found (pLDDT missing),
A0A523S5Y8,Found (pLDDT missing),
A0A523S5U4,Found (pLDDT missing),
A0A523S6J1,Found (pLDDT missing),
A0A523S5S8,Found (pLDDT missing),
A0A523S5W1,Found (pLDDT missing),
A0A523S5V0,Found (pLDDT missing),
A0A523S5V6,Found (pLDDT missing),
A0A523S5U1,Found (pLDDT missing),
A0A523S607,Found (pLDDT missing),
A0A523S5V2,Found (pLDDT missing),
A0A523S5V3,Found (pLDDT missing),
A0A523S5Y5,Found (pLDDT missing),
A0A523S5X4,Found (pLDDT missing),
A0A523S5Y9,Found (pLDDT missing),
A0A523S5W6,Found (pLDDT missing),
A0A523S5W2,Found (pLDDT missing),
A0A523S631,Found (pLDDT missing),
A0A523S5X2,Found (pLDDT missing),
A0A523S638,Found (pLDDT missing),
A0A523S5Z6,Found (pLDDT missing),
A0A523S6P2,Found (pLDDT missing),
A0A523S646,Found (pLDDT missing),
A0A523S606,Found (pLDDT missing),
A0A523S615,Found (pLDDT missing),
A0A523S6R3,Found (pLDDT missing),
A0A523S679,Found (pLDDT missing),
A0A523S643,Found (pLDDT missing),
A0A523S6U2,Found (pLDDT missing),
A0A523S627,Found (pLDDT missing),
A0A523S6V1,Found (pLDDT missing),
A0A523S650,Found (pLDDT missing),
A0A523S6S9,Found (pLDDT missing),
A0A523S6B7,Found (pLDDT missing),
A0A523S675,Found (pLDDT missing),
A0A523S6X3,Found (pLDDT missing),
A0A523S6Y2,Found (pLDDT missing),
A0A523S673,Found (pLDDT missing),
A0A523S6V8,Found (pLDDT missing),
A0A523S693,Found (pLDDT missing),
A0A523S6F0,Found (pLDDT missing),
A0A523S6Y7,Found (pLDDT missing),
A0A523S6B6,Found (pLDDT missing),
A0A523S6A8,Found (pLDDT missing),
A0A523S6A0,Found (pLDDT missing),
A0A523S6A5,Found (pLDDT missing),
A0A523S6G7,Found (pLDDT missing),
A0A523S6J5,Found (pLDDT missing),
A0A523S6E9,Found (pLDDT missing),
A0A523S745,Found (pLDDT missing),
A0A523S6I3,Found (pLDDT missing),
A0A523S6E8,Found (pLDDT missing),
A0A523S6F2,Found (pLDDT missing),
A0A523S6I9,Found (pLDDT missing),
A0A523S6H6,Found (pLDDT missing),
A0A523S6K5,Found (pLDDT missing),
A0A523S6K7,Found (pLDDT missing),
A0A523S6J4,Found (pLDDT missing),
A0A523S6M2,Found (pLDDT missing),
A0A523S6J0,Found (pLDDT missing),
A0A523S6P3,Found (pLDDT missing),
A0A523S6L2,Found (pLDDT missing),
A0A523S6L6,Found (pLDDT missing),
A0A523S6M3,Found (pLDDT missing),
A0A523S6Q0,Found (pLDDT missing),
A0A523S6P8,Found (pLDDT missing),
A0A523S6N6,Found (pLDDT missing),
A0A523S6N0,Found (pLDDT missing),
A0A523S7E4,Found (pLDDT missing),
A0A523S6P0,Found (pLDDT missing),
A0A523S7E8,Found (pLDDT missing),
A0A523S6R5,Found (pLDDT missing),
A0A523S6Q6,Found (pLDDT missing),
A0A523S6T4,Found (pLDDT missing),
A0A523S7G5,Found (pLDDT missing),
A0A523S6T3,Found (pLDDT missing),
A0A523S6T5,Found (pLDDT missing),
A0A523S6Z3,Found (pLDDT missing),
A0A523S7K8,Found (pLDDT missing),
A0A523S6W6,Found (pLDDT missing),
A0A523S7N0,Found (pLDDT missing),
A0A523S6W4,Found (pLDDT missing),
A0A523S7K2,Found (pLDDT missing),
A0A523S6Z9,Found (pLDDT missing),
A0A523S6Y1,Found (pLDDT missing),
A0A523S719,Found (pLDDT missing),
A0A523S7S9,Found (pLDDT missing),
A0A523S704,Found (pLDDT missing),
A0A523S722,Found (pLDDT missing),
A0A523S720,Found (pLDDT missing),
A0A523S7S6,Found (pLDDT missing),
A0A523S7X7,Found (pLDDT missing),
A0A523S7Y7,Found (pLDDT missing),
A0A523S777,Found (pLDDT missing),
A0A523S798,Found (pLDDT missing),
A0A523S7B1,Found (pLDDT missing),
A0A523S781,Found (pLDDT missing),
A0A523S7C0,Found (pLDDT missing),
A0A523S792,Found (pLDDT missing),
A0A523S799,Found (pLDDT missing),
A0A523S7E2,Found (pLDDT missing),
A0A523S793,Found (pLDDT missing),
A0A523S806,Found (pLDDT missing),
A0A523S7A3,Found (pLDDT missing),
A0A523S816,Found (pLDDT missing),
A0A523S7B8,Found (pLDDT missing),
A0A523S807,Found (pLDDT missing),
A0A523S819,Found (pLDDT missing),
A0A523S843,Found (pLDDT missing),
A0A523S7F5,Found (pLDDT missing),
A0A523S7I6,Found (pLDDT missing),
A0A523S7J6,Found (pLDDT missing),
A0A523S890,Found (pLDDT missing),
A0A523S7I5,Found (pLDDT missing),
A0A523S8C7,Found (pLDDT missing),
A0A523S7K6,Found (pLDDT missing),
A0A523S8B3,Found (pLDDT missing),
A0A523S7M1,Found (pLDDT missing),
A0A523S8D1,Found (pLDDT missing),
A0A523S7M3,Found (pLDDT missing),
A0A523S7N7,Found (pLDDT missing),
A0A523S8E0,Found (pLDDT missing),
A0A523S7P7,Found (pLDDT missing),
A0A523S7R6,Found (pLDDT missing),
A0A523S8I5,Found (pLDDT missing),
A0A523S7R4,Found (pLDDT missing),
A0A523S8H1,Found (pLDDT missing),
A0A523S7R3,Found (pLDDT missing),
A0A523S7V0,Found (pLDDT missing),
A0A523S7U3,Found (pLDDT missing),
A0A523S7X3,Found (pLDDT missing),
A0A523S7U1,Found (pLDDT missing),
A0A523S8L1,Found (pLDDT missing),
A0A523S7U9,Found (pLDDT missing),
A0A523S7W1,Found (pLDDT missing),
A0A523S7Y6,Found (pLDDT missing),
A0A523S7V9,Found (pLDDT missing),
A0A523S8N1,Found (pLDDT missing),
A0A523S7Y9,Found (pLDDT missing),
A0A523S7X6,Found (pLDDT missing),
A0A523S805,Found (pLDDT missing),
A0A523S818,Found (pLDDT missing),
A0A523S820,Found (pLDDT missing),
A0A523S839,Found (pLDDT missing),
A0A523S821,Found (pLDDT missing),
A0A523S849,Found (pLDDT missing),
